COUNTY_ID	TOWN_ID	V_ID	H_CNT	P_CNT	M_CNT	F_CNT	INFO_TIME
63000	63000050	63000050-012	2089	5185	2557	2628	106Y12M
63000	63000050	63000050-023	1835	4000	1876	2124	106Y12M
63000	63000050	63000050-027	1980	4651	2211	2440	106Y12M
63000	63000050	63000050-026	2894	6018	3067	2951	106Y12M
63000	63000050	63000050-014	3027	6668	3157	3511	106Y12M
63000	63000050	63000050-028	1668	4184	2007	2177	106Y12M
63000	63000050	63000050-004	2042	4781	2265	2516	106Y12M
63000	63000050	63000050-008	1508	3380	1583	1797	106Y12M
63000	63000050	63000050-005	2002	4710	2257	2453	106Y12M
63000	63000050	63000050-017	1058	2894	1356	1538	106Y12M
63000	63000050	63000050-019	4503	11346	5469	5877	106Y12M
63000	63000050	63000050-022	681	1740	783	957	106Y12M
63000	63000050	63000050-025	1392	3227	1530	1697	106Y12M
63000	63000050	63000050-006	2813	6206	2862	3344	106Y12M
63000	63000050	63000050-002	1053	2687	1340	1347	106Y12M
63000	63000050	63000050-015	1822	4881	2335	2546	106Y12M
63000	63000050	63000050-016	1351	3507	1579	1928	106Y12M
63000	63000050	63000050-021	3590	10148	4903	5245	106Y12M
63000	63000050	63000050-007	2530	5984	2789	3195	106Y12M
63000	63000050	63000050-024	1645	3503	1704	1799	106Y12M
63000	63000050	63000050-009	2403	5567	2661	2906	106Y12M
63000	63000050	63000050-010	1815	4531	2189	2342	106Y12M
63000	63000050	63000050-018	1371	3785	1848	1937	106Y12M
63000	63000050	63000050-020	2477	6417	3082	3335	106Y12M
63000	63000050	63000050-013	1610	4456	2168	2288	106Y12M
63000	63000100	63000100-012	2186	5725	2668	3057	106Y12M
63000	63000100	63000100-022	4145	11901	5677	6224	106Y12M
63000	63000100	63000100-009	2602	6159	2831	3328	106Y12M
63000	63000100	63000100-025	1832	5022	2455	2567	106Y12M
63000	63000100	63000100-028	1974	4117	1956	2161	106Y12M
63000	63000100	63000100-033	2113	5844	2797	3047	106Y12M
63000	63000100	63000100-031	2730	8331	3983	4348	106Y12M
63000	63000100	63000100-027	2826	7063	3483	3580	106Y12M
63000	63000100	63000100-003	2591	6848	3265	3583	106Y12M
63000	63000100	63000100-002	3832	9726	4646	5080	106Y12M
63000	63000100	63000100-001	2814	7464	3602	3862	106Y12M
63000	63000100	63000100-032	2454	6489	3131	3358	106Y12M
63000	63000100	63000100-036	1999	6026	2862	3164	106Y12M
63000	63000100	63000100-023	2834	8106	3910	4196	106Y12M
63000	63000100	63000100-034	3931	10601	4936	5665	106Y12M
63000	63000100	63000100-014	2597	7030	3299	3731	106Y12M
63000	63000100	63000100-013	2071	5595	2768	2827	106Y12M
63000	63000100	63000100-040	2231	6159	2861	3298	106Y12M
63000	63000100	63000100-035	3171	9571	4588	4983	106Y12M
63000	63000100	63000100-017	3724	8888	4118	4770	106Y12M
63000	63000100	63000100-006	2160	6039	2898	3141	106Y12M
63000	63000100	63000100-007	3604	10076	4811	5265	106Y12M
63000	63000100	63000100-008	3349	9772	4644	5128	106Y12M
63000	63000100	63000100-005	2370	6417	3042	3375	106Y12M
63000	63000100	63000100-030	2104	5699	2735	2964	106Y12M
63000	63000100	63000100-029	4067	8935	4443	4492	106Y12M
63000	63000100	63000100-010	3310	8680	4077	4603	106Y12M
63000	63000100	63000100-011	3051	8314	3998	4316	106Y12M
63000	63000100	63000100-019	3201	8462	4063	4399	106Y12M
63000	63000100	63000100-016	2295	6178	2966	3212	106Y12M
63000	63000100	63000100-026	3562	8315	4008	4307	106Y12M
63000	63000100	63000100-021	1777	4796	2238	2558	106Y12M
63000	63000100	63000100-020	3163	8072	3822	4250	106Y12M
63000	63000100	63000100-018	2736	7922	3775	4147	106Y12M
63000	63000100	63000100-015	2697	7343	3582	3761	106Y12M
63000	63000100	63000100-024	3173	9203	4422	4781	106Y12M
63000	63000100	63000100-038	2318	6385	3035	3350	106Y12M
63000	63000100	63000100-039	3812	9078	4370	4708	106Y12M
63000	63000100	63000100-037	510	1420	765	655	106Y12M
63000	63000080	63000080-027	3543	9190	4336	4854	106Y12M
63000	63000080	63000080-028	4491	10562	5328	5234	106Y12M
63000	63000080	63000080-037	366	981	507	474	106Y12M
63000	63000080	63000080-038	1720	4141	1976	2165	106Y12M
63000	63000080	63000080-025	1703	4551	2193	2358	106Y12M
63000	63000080	63000080-026	2770	7111	3387	3724	106Y12M
63000	63000080	63000080-036	1724	4098	2125	1973	106Y12M
63000	63000080	63000080-040	2967	8085	3899	4186	106Y12M
63000	63000080	63000080-034	2269	6113	2936	3177	106Y12M
63000	63000080	63000080-005	1968	5195	2490	2705	106Y12M
63000	63000080	63000080-001	3266	7953	3726	4227	106Y12M
63000	63000080	63000080-002	2942	7735	3611	4124	106Y12M
63000	63000080	63000080-003	2056	5504	2595	2909	106Y12M
63000	63000080	63000080-006	2261	6072	2846	3226	106Y12M
63000	63000080	63000080-004	2550	6994	3354	3640	106Y12M
63000	63000080	63000080-024	3569	9328	4497	4831	106Y12M
63000	63000080	63000080-029	2930	8062	3891	4171	106Y12M
63000	63000080	63000080-010	2274	5556	2678	2878	106Y12M
63000	63000080	63000080-007	2204	5889	2828	3061	106Y12M
63000	63000080	63000080-011	1414	3393	1613	1780	106Y12M
63000	63000080	63000080-033	3162	8313	3915	4398	106Y12M
63000	63000080	63000080-039	2907	7652	3695	3957	106Y12M
63000	63000080	63000080-012	2049	4888	2345	2543	106Y12M
63000	63000080	63000080-008	1848	4686	2210	2476	106Y12M
63000	63000080	63000080-009	2897	7647	3602	4045	106Y12M
63000	63000080	63000080-035	3268	8846	4305	4541	106Y12M
63000	63000080	63000080-023	2788	7167	3422	3745	106Y12M
63000	63000080	63000080-041	2326	6513	3199	3314	106Y12M
63000	63000080	63000080-030	3227	8888	4361	4527	106Y12M
63000	63000080	63000080-031	2182	5915	2813	3102	106Y12M
63000	63000080	63000080-032	2121	6021	2914	3107	106Y12M
63000	63000080	63000080-043	1863	5212	2478	2734	106Y12M
63000	63000080	63000080-014	1467	3510	1616	1894	106Y12M
63000	63000080	63000080-018	2712	6937	3279	3658	106Y12M
63000	63000080	63000080-042	2138	5079	2398	2681	106Y12M
63000	63000080	63000080-020	3430	8700	4190	4510	106Y12M
63000	63000080	63000080-022	2810	7003	3318	3685	106Y12M
63000	63000080	63000080-015	2899	7856	3841	4015	106Y12M
63000	63000080	63000080-021	1692	4079	1963	2116	106Y12M
63000	63000080	63000080-016	2397	6172	2973	3199	106Y12M
63000	63000080	63000080-017	2112	5542	2650	2892	106Y12M
63000	63000080	63000080-019	2139	6161	2944	3217	106Y12M
63000	63000080	63000080-013	2059	5124	2469	2655	106Y12M
63000	63000120	63000120-037	2836	7838	3855	3983	106Y12M
63000	63000120	63000120-018	2214	5839	2849	2990	106Y12M
63000	63000120	63000120-041	424	1249	655	594	106Y12M
63000	63000120	63000120-024	2372	6186	3035	3151	106Y12M
63000	63000120	63000120-027	3094	6680	3099	3581	106Y12M
63000	63000120	63000120-022	3403	8975	4289	4686	106Y12M
63000	63000120	63000120-030	1953	5150	2483	2667	106Y12M
63000	63000120	63000120-028	1732	4448	2158	2290	106Y12M
63000	63000120	63000120-033	1666	4524	2176	2348	106Y12M
63000	63000120	63000120-002	1707	4392	2118	2274	106Y12M
63000	63000120	63000120-009	3717	9610	4568	5042	106Y12M
63000	63000120	63000120-011	1890	5308	2492	2816	106Y12M
63000	63000120	63000120-010	3470	8311	3861	4450	106Y12M
63000	63000120	63000120-003	2084	5525	2624	2901	106Y12M
63000	63000120	63000120-017	3408	9647	4627	5020	106Y12M
63000	63000120	63000120-016	2055	5913	2826	3087	106Y12M
63000	63000120	63000120-013	2613	7628	3662	3966	106Y12M
63000	63000120	63000120-014	1969	5764	2723	3041	106Y12M
63000	63000120	63000120-032	1230	3423	1678	1745	106Y12M
63000	63000120	63000120-020	3902	10321	5044	5277	106Y12M
63000	63000120	63000120-012	1647	4748	2214	2534	106Y12M
63000	63000120	63000120-026	1454	3185	1547	1638	106Y12M
63000	63000120	63000120-023	2675	6468	2980	3488	106Y12M
63000	63000120	63000120-001	1712	4397	2112	2285	106Y12M
63000	63000120	63000120-039	856	2446	1290	1156	106Y12M
63000	63000120	63000120-019	832	2186	1098	1088	106Y12M
63000	63000120	63000120-008	2914	8098	3822	4276	106Y12M
63000	63000120	63000120-036	2344	6318	3080	3238	106Y12M
63000	63000120	63000120-021	4258	9751	4966	4785	106Y12M
63000	63000120	63000120-015	1779	5119	2404	2715	106Y12M
63000	63000120	63000120-031	2320	6531	3128	3403	106Y12M
63000	63000120	63000120-040	701	1741	899	842	106Y12M
63000	63000120	63000120-042	383	997	544	453	106Y12M
63000	63000120	63000120-029	2629	6872	3286	3586	106Y12M
63000	63000120	63000120-025	2798	6943	3278	3665	106Y12M
63000	63000120	63000120-007	3098	8084	3849	4235	106Y12M
63000	63000120	63000120-005	2808	8067	3829	4238	106Y12M
63000	63000120	63000120-006	2956	7764	3642	4122	106Y12M
63000	63000120	63000120-004	2736	7610	3602	4008	106Y12M
63000	63000120	63000120-035	2214	5666	2818	2848	106Y12M
63000	63000120	63000120-034	1695	4833	2371	2462	106Y12M
63000	63000120	63000120-038	4221	11901	5898	6003	106Y12M
63000	63000010	63000010-004	2942	7100	3285	3815	106Y12M
63000	63000010	63000010-026	3955	10711	5004	5707	106Y12M
63000	63000010	63000010-027	1722	4513	2107	2406	106Y12M
63000	63000010	63000010-015	2554	6759	3159	3600	106Y12M
63000	63000010	63000010-009	1763	4779	2264	2515	106Y12M
63000	63000010	63000010-016	3491	9063	4180	4883	106Y12M
63000	63000010	63000010-017	2668	6537	3100	3437	106Y12M
63000	63000010	63000010-029	1557	4224	1980	2244	106Y12M
63000	63000010	63000010-022	3435	8743	4071	4672	106Y12M
63000	63000010	63000010-019	3574	8564	4085	4479	106Y12M
63000	63000010	63000010-021	3772	10068	4735	5333	106Y12M
63000	63000010	63000010-011	3025	7349	3442	3907	106Y12M
63000	63000010	63000010-013	1051	2946	1363	1583	106Y12M
63000	63000010	63000010-014	1813	4586	2144	2442	106Y12M
63000	63000010	63000010-003	3003	8291	3825	4466	106Y12M
63000	63000010	63000010-035	1476	3729	1717	2012	106Y12M
63000	63000010	63000010-028	1355	3752	1777	1975	106Y12M
63000	63000010	63000010-002	2071	5530	2672	2858	106Y12M
63000	63000010	63000010-008	2013	4801	2099	2702	106Y12M
63000	63000010	63000010-006	2131	5422	2496	2926	106Y12M
63000	63000010	63000010-032	1837	4862	2317	2545	106Y12M
63000	63000010	63000010-025	2549	6650	3132	3518	106Y12M
63000	63000010	63000010-033	2594	6648	3031	3617	106Y12M
63000	63000010	63000010-031	1244	3392	1619	1773	106Y12M
63000	63000010	63000010-030	2587	7480	3538	3942	106Y12M
63000	63000010	63000010-018	4062	8180	4094	4086	106Y12M
63000	63000010	63000010-007	2001	5154	2433	2721	106Y12M
63000	63000010	63000010-005	1851	4807	2288	2519	106Y12M
63000	63000010	63000010-024	3366	8322	3868	4454	106Y12M
63000	63000010	63000010-034	1006	2818	1286	1532	106Y12M
63000	63000010	63000010-010	1755	4628	2150	2478	106Y12M
63000	63000010	63000010-012	4254	11107	5189	5918	106Y12M
63000	63000010	63000010-020	2075	5473	2646	2827	106Y12M
63000	63000020	63000020-030	3658	9204	4422	4782	106Y12M
63000	63000020	63000020-031	2165	5406	2547	2859	106Y12M
63000	63000020	63000020-027	1646	4150	1975	2175	106Y12M
63000	63000020	63000020-026	2407	6216	3029	3187	106Y12M
63000	63000020	63000020-025	2998	8337	4082	4255	106Y12M
63000	63000020	63000020-024	1694	4650	2255	2395	106Y12M
63000	63000020	63000020-004	1753	3689	1637	2052	106Y12M
63000	63000020	63000020-013	2030	5135	2421	2714	106Y12M
63000	63000020	63000020-012	1478	3872	1884	1988	106Y12M
63000	63000020	63000020-032	2801	6901	3269	3632	106Y12M
63000	63000020	63000020-010	1407	3930	1910	2020	106Y12M
63000	63000020	63000020-016	2189	5749	2810	2939	106Y12M
63000	63000020	63000020-017	2167	5531	2640	2891	106Y12M
63000	63000020	63000020-002	1907	4793	2193	2600	106Y12M
63000	63000020	63000020-014	1437	4166	2102	2064	106Y12M
63000	63000020	63000020-018	1972	5088	2472	2616	106Y12M
63000	63000020	63000020-009	4415	11215	5284	5931	106Y12M
63000	63000020	63000020-001	2934	6024	3121	2903	106Y12M
63000	63000020	63000020-022	2545	7184	3398	3786	106Y12M
63000	63000020	63000020-023	2084	5039	2434	2605	106Y12M
63000	63000020	63000020-021	888	2346	1154	1192	106Y12M
63000	63000020	63000020-015	1700	4351	2100	2251	106Y12M
63000	63000020	63000020-033	3140	8195	3895	4300	106Y12M
63000	63000020	63000020-020	3022	8169	3881	4288	106Y12M
63000	63000020	63000020-019	1958	4548	2126	2422	106Y12M
63000	63000020	63000020-029	2640	6786	3273	3513	106Y12M
63000	63000020	63000020-007	2304	5436	2520	2916	106Y12M
63000	63000020	63000020-035	1684	4182	2022	2160	106Y12M
63000	63000020	63000020-028	2183	5312	2459	2853	106Y12M
63000	63000020	63000020-034	1916	4725	2234	2491	106Y12M
63000	63000020	63000020-011	2112	5229	2564	2665	106Y12M
63000	63000020	63000020-005	1387	3492	1628	1864	106Y12M
63000	63000020	63000020-037	1307	3247	1506	1741	106Y12M
63000	63000020	63000020-008	3145	8367	3907	4460	106Y12M
63000	63000020	63000020-039	2994	7296	3420	3876	106Y12M
63000	63000020	63000020-041	940	2133	1044	1089	106Y12M
63000	63000020	63000020-040	2008	5025	2370	2655	106Y12M
63000	63000020	63000020-038	1782	4254	2050	2204	106Y12M
63000	63000020	63000020-003	1263	3000	1396	1604	106Y12M
63000	63000020	63000020-006	2470	5968	2808	3160	106Y12M
63000	63000020	63000020-036	2927	7413	3538	3875	106Y12M
63000	63000090	63000090-018	2499	6742	3347	3395	106Y12M
63000	63000090	63000090-004	3503	7664	3724	3940	106Y12M
63000	63000090	63000090-002	1511	3983	1972	2011	106Y12M
63000	63000090	63000090-017	3579	9840	4828	5012	106Y12M
63000	63000090	63000090-019	2265	5836	2860	2976	106Y12M
63000	63000090	63000090-009	2013	5075	2455	2620	106Y12M
63000	63000090	63000090-010	2784	7062	3428	3634	106Y12M
63000	63000090	63000090-011	2959	7997	3860	4137	106Y12M
63000	63000090	63000090-014	2153	5655	2773	2882	106Y12M
63000	63000090	63000090-008	1849	5049	2486	2563	106Y12M
63000	63000090	63000090-007	1904	4931	2410	2521	106Y12M
63000	63000090	63000090-005	2770	7625	3729	3896	106Y12M
63000	63000090	63000090-001	2764	6653	3419	3234	106Y12M
63000	63000090	63000090-020	2396	5760	2748	3012	106Y12M
63000	63000090	63000090-006	1534	3965	1890	2075	106Y12M
63000	63000090	63000090-003	1586	4244	2118	2126	106Y12M
63000	63000090	63000090-012	1726	4412	2108	2304	106Y12M
63000	63000090	63000090-015	1995	5324	2590	2734	106Y12M
63000	63000090	63000090-013	1739	4729	2256	2473	106Y12M
63000	63000090	63000090-016	3523	9609	4704	4905	106Y12M
63000	63000070	63000070-009	2165	4939	2378	2561	106Y12M
63000	63000070	63000070-033	2451	5748	2792	2956	106Y12M
63000	63000070	63000070-020	1436	3898	1936	1962	106Y12M
63000	63000070	63000070-026	1744	4644	2319	2325	106Y12M
63000	63000070	63000070-003	2026	3918	1799	2119	106Y12M
63000	63000070	63000070-023	1281	3469	1725	1744	106Y12M
63000	63000070	63000070-016	2821	7177	3536	3641	106Y12M
63000	63000070	63000070-024	2730	7354	3677	3677	106Y12M
63000	63000070	63000070-034	2287	4960	2376	2584	106Y12M
63000	63000070	63000070-022	1733	4636	2308	2328	106Y12M
63000	63000070	63000070-006	2648	5889	2911	2978	106Y12M
63000	63000070	63000070-027	1297	3548	1752	1796	106Y12M
63000	63000070	63000070-019	2114	5462	2726	2736	106Y12M
63000	63000070	63000070-035	1667	3848	1818	2030	106Y12M
63000	63000070	63000070-011	2992	7561	3793	3768	106Y12M
63000	63000070	63000070-007	2188	5057	2458	2599	106Y12M
63000	63000070	63000070-010	3228	6332	3522	2810	106Y12M
63000	63000070	63000070-032	2446	6521	3171	3350	106Y12M
63000	63000070	63000070-018	3255	8890	4340	4550	106Y12M
63000	63000070	63000070-005	2708	6271	3140	3131	106Y12M
63000	63000070	63000070-021	2649	6392	3168	3224	106Y12M
63000	63000070	63000070-014	3412	8626	4119	4507	106Y12M
63000	63000070	63000070-013	1553	3511	1679	1832	106Y12M
63000	63000070	63000070-004	3022	6685	3132	3553	106Y12M
63000	63000070	63000070-002	1883	3507	1687	1820	106Y12M
63000	63000070	63000070-030	1995	5453	2687	2766	106Y12M
63000	63000070	63000070-029	1386	3780	1893	1887	106Y12M
63000	63000070	63000070-001	2714	5709	2709	3000	106Y12M
63000	63000070	63000070-008	1779	4101	2003	2098	106Y12M
63000	63000070	63000070-017	1753	4500	2194	2306	106Y12M
63000	63000070	63000070-028	1849	4866	2362	2504	106Y12M
63000	63000070	63000070-015	2242	5719	2839	2880	106Y12M
63000	63000070	63000070-031	1772	5020	2471	2549	106Y12M
63000	63000070	63000070-025	2181	5795	2833	2962	106Y12M
63000	63000070	63000070-012	1896	4884	2426	2458	106Y12M
63000	63000070	63000070-036	1330	3180	1555	1625	106Y12M
10014	10014100	10014100-001	355	896	483	413	106Y12M
10014	10014100	10014100-003	647	1570	814	756	106Y12M
10014	10014100	10014100-002	532	1328	727	601	106Y12M
10014	10014100	10014100-004	682	1679	862	817	106Y12M
10014	10014100	10014100-005	281	644	317	327	106Y12M
10014	10014090	10014090-002	274	696	371	325	106Y12M
10014	10014090	10014090-006	891	2092	1124	968	106Y12M
10014	10014090	10014090-004	298	639	369	270	106Y12M
10014	10014090	10014090-009	470	1057	555	502	106Y12M
10014	10014090	10014090-008	834	1975	1045	930	106Y12M
10014	10014090	10014090-001	541	1498	781	717	106Y12M
10014	10014090	10014090-007	378	899	504	395	106Y12M
10014	10014090	10014090-005	690	1633	829	804	106Y12M
10014	10014090	10014090-003	306	674	378	296	106Y12M
10014	10014020	10014020-003	630	1596	880	716	106Y12M
10014	10014020	10014020-004	1126	3148	1632	1516	106Y12M
10014	10014020	10014020-007	356	831	457	374	106Y12M
10014	10014020	10014020-006	920	2597	1355	1242	106Y12M
10014	10014020	10014020-002	477	1079	542	537	106Y12M
10014	10014020	10014020-005	777	2283	1182	1101	106Y12M
10014	10014020	10014020-008	782	2021	1076	945	106Y12M
10014	10014020	10014020-001	318	683	380	303	106Y12M
10014	10014060	10014060-003	146	368	201	167	106Y12M
10014	10014060	10014060-004	333	883	438	445	106Y12M
10014	10014060	10014060-010	194	493	265	228	106Y12M
10014	10014060	10014060-009	170	453	259	194	106Y12M
10014	10014060	10014060-007	377	981	543	438	106Y12M
10014	10014060	10014060-008	148	368	197	171	106Y12M
10014	10014060	10014060-001	522	1323	704	619	106Y12M
10014	10014060	10014060-005	880	2257	1098	1159	106Y12M
10014	10014060	10014060-002	271	733	389	344	106Y12M
10014	10014060	10014060-006	162	389	210	179	106Y12M
10014	10014040	10014040-010	1353	3472	1765	1707	106Y12M
10014	10014040	10014040-002	194	493	272	221	106Y12M
10014	10014040	10014040-011	478	1295	676	619	106Y12M
10014	10014040	10014040-005	516	1322	723	599	106Y12M
10014	10014040	10014040-012	502	1393	737	656	106Y12M
10014	10014040	10014040-006	540	1465	770	695	106Y12M
10014	10014040	10014040-007	492	1184	638	546	106Y12M
10014	10014040	10014040-009	515	1354	697	657	106Y12M
10014	10014040	10014040-003	242	574	324	250	106Y12M
10014	10014040	10014040-004	165	390	226	164	106Y12M
10014	10014040	10014040-013	544	1318	700	618	106Y12M
10014	10014040	10014040-001	211	558	302	256	106Y12M
10014	10014040	10014040-008	964	2581	1350	1231	106Y12M
10014	10014130	10014130-002	117	379	206	173	106Y12M
10014	10014130	10014130-001	226	725	388	337	106Y12M
10014	10014130	10014130-003	142	514	285	229	106Y12M
10014	10014130	10014130-005	361	1225	640	585	106Y12M
10014	10014130	10014130-004	221	708	376	332	106Y12M
10014	10014070	10014070-001	867	1737	1092	645	106Y12M
10014	10014070	10014070-004	130	296	170	126	106Y12M
10014	10014070	10014070-003	451	1106	597	509	106Y12M
10014	10014070	10014070-002	515	1337	720	617	106Y12M
10014	10014070	10014070-007	1012	2395	1280	1115	106Y12M
10014	10014070	10014070-005	276	601	320	281	106Y12M
10014	10014070	10014070-006	509	1045	545	500	106Y12M
10014	10014140	10014140-002	216	712	353	359	106Y12M
10014	10014140	10014140-001	177	634	322	312	106Y12M
10014	10014140	10014140-003	472	1510	770	740	106Y12M
10014	10014140	10014140-004	135	414	223	191	106Y12M
10014	10014140	10014140-005	124	383	193	190	106Y12M
10014	10014080	10014080-002	547	1324	766	558	106Y12M
10014	10014080	10014080-005	390	1006	553	453	106Y12M
10014	10014080	10014080-003	234	626	373	253	106Y12M
10014	10014080	10014080-004	876	2262	1240	1022	106Y12M
10014	10014080	10014080-006	579	1345	786	559	106Y12M
10014	10014080	10014080-001	302	697	389	308	106Y12M
10014	10014120	10014120-006	156	626	348	278	106Y12M
10014	10014120	10014120-003	80	336	171	165	106Y12M
10014	10014120	10014120-005	204	715	394	321	106Y12M
10014	10014120	10014120-004	302	1220	655	565	106Y12M
10014	10014120	10014120-001	252	987	502	485	106Y12M
10014	10014120	10014120-002	97	338	177	161	106Y12M
10014	10014050	10014050-004	623	1667	907	760	106Y12M
10014	10014050	10014050-006	487	1264	652	612	106Y12M
10014	10014050	10014050-001	271	751	399	352	106Y12M
10014	10014050	10014050-005	407	1009	545	464	106Y12M
10014	10014050	10014050-003	382	1020	513	507	106Y12M
10014	10014050	10014050-002	397	998	543	455	106Y12M
10014	10014050	10014050-007	477	1242	673	569	106Y12M
10014	10014150	10014150-002	343	981	551	430	106Y12M
10014	10014150	10014150-001	275	692	367	325	106Y12M
10014	10014150	10014150-004	329	695	382	313	106Y12M
10014	10014150	10014150-006	151	334	170	164	106Y12M
10014	10014150	10014150-005	206	441	238	203	106Y12M
10014	10014150	10014150-003	151	375	209	166	106Y12M
10014	10014110	10014110-002	360	1205	643	562	106Y12M
10014	10014110	10014110-001	326	1088	599	489	106Y12M
10014	10014110	10014110-003	462	1633	825	808	106Y12M
10014	10014010	10014010-021	366	888	432	456	106Y12M
10014	10014010	10014010-024	375	1019	494	525	106Y12M
10014	10014010	10014010-011	1384	4157	2060	2097	106Y12M
10014	10014010	10014010-020	379	877	441	436	106Y12M
10014	10014010	10014010-015	749	1907	951	956	106Y12M
10014	10014010	10014010-019	331	807	423	384	106Y12M
10014	10014010	10014010-023	483	1324	662	662	106Y12M
10014	10014010	10014010-014	296	742	398	344	106Y12M
10014	10014010	10014010-008	1447	3533	1742	1791	106Y12M
10014	10014010	10014010-013	713	2359	1136	1223	106Y12M
10014	10014010	10014010-018	400	1007	533	474	106Y12M
10014	10014010	10014010-034	877	2601	1322	1279	106Y12M
10014	10014010	10014010-032	1325	3456	1596	1860	106Y12M
10014	10014010	10014010-022	392	912	456	456	106Y12M
10014	10014010	10014010-012	1837	5306	2539	2767	106Y12M
10014	10014010	10014010-005	1219	3133	1574	1559	106Y12M
10014	10014010	10014010-003	1061	2338	1215	1123	106Y12M
10014	10014010	10014010-036	1362	3631	1779	1852	106Y12M
10014	10014010	10014010-045	571	1541	783	758	106Y12M
10014	10014010	10014010-004	1137	3010	1533	1477	106Y12M
10014	10014010	10014010-006	1133	3107	1638	1469	106Y12M
10014	10014010	10014010-042	598	1616	849	767	106Y12M
10014	10014010	10014010-017	613	1468	773	695	106Y12M
10014	10014010	10014010-044	554	1459	749	710	106Y12M
10014	10014010	10014010-046	862	2305	1195	1110	106Y12M
10014	10014010	10014010-043	413	1083	560	523	106Y12M
10014	10014010	10014010-010	1220	3871	1799	2072	106Y12M
10014	10014010	10014010-035	593	1582	854	728	106Y12M
10014	10014010	10014010-016	272	711	381	330	106Y12M
10014	10014010	10014010-001	668	1694	901	793	106Y12M
10014	10014010	10014010-002	395	992	528	464	106Y12M
10014	10014010	10014010-025	301	698	359	339	106Y12M
10014	10014010	10014010-027	203	474	242	232	106Y12M
10014	10014010	10014010-007	3031	7642	3743	3899	106Y12M
10014	10014010	10014010-029	758	1876	1001	875	106Y12M
10014	10014010	10014010-037	483	1147	560	587	106Y12M
10014	10014010	10014010-026	366	1094	537	557	106Y12M
10014	10014010	10014010-030	861	2392	1191	1201	106Y12M
10014	10014010	10014010-031	1339	3387	1742	1645	106Y12M
10014	10014010	10014010-039	2094	5921	2993	2928	106Y12M
10014	10014010	10014010-040	947	2797	1466	1331	106Y12M
10014	10014010	10014010-041	483	1443	780	663	106Y12M
10014	10014010	10014010-038	3674	9393	4546	4847	106Y12M
10014	10014010	10014010-033	570	1790	907	883	106Y12M
10014	10014010	10014010-009	415	1038	507	531	106Y12M
10014	10014010	10014010-028	191	432	209	223	106Y12M
10014	10014030	10014030-004	351	979	501	478	106Y12M
10014	10014030	10014030-007	326	825	455	370	106Y12M
10014	10014030	10014030-005	738	2005	980	1025	106Y12M
10014	10014030	10014030-003	383	1042	562	480	106Y12M
10014	10014030	10014030-006	225	624	359	265	106Y12M
10014	10014030	10014030-001	683	1893	997	896	106Y12M
10014	10014030	10014030-002	473	1374	688	686	106Y12M
10014	10014160	10014160-001	516	1517	752	765	106Y12M
10014	10014160	10014160-003	576	1469	757	712	106Y12M
10014	10014160	10014160-002	330	927	458	469	106Y12M
10014	10014160	10014160-004	426	1162	593	569	106Y12M
67000	67000150	67000150-010	321	1084	557	527	106Y12M
67000	67000150	67000150-023	525	1557	829	728	106Y12M
67000	67000150	67000150-022	486	1560	817	743	106Y12M
67000	67000150	67000150-012	697	2091	1042	1049	106Y12M
67000	67000150	67000150-013	367	1131	580	551	106Y12M
67000	67000150	67000150-002	292	725	378	347	106Y12M
67000	67000150	67000150-017	302	777	391	386	106Y12M
67000	67000150	67000150-021	352	1129	583	546	106Y12M
67000	67000150	67000150-011	329	959	503	456	106Y12M
67000	67000150	67000150-016	242	700	343	357	106Y12M
67000	67000150	67000150-018	253	729	363	366	106Y12M
67000	67000150	67000150-006	240	525	297	228	106Y12M
67000	67000150	67000150-003	217	532	273	259	106Y12M
67000	67000150	67000150-001	210	586	321	265	106Y12M
67000	67000150	67000150-014	300	864	465	399	106Y12M
67000	67000150	67000150-005	360	875	485	390	106Y12M
67000	67000150	67000150-009	201	399	202	197	106Y12M
67000	67000150	67000150-019	462	1293	655	638	106Y12M
67000	67000150	67000150-015	454	1335	700	635	106Y12M
67000	67000150	67000150-004	334	992	506	486	106Y12M
67000	67000150	67000150-008	664	1863	949	914	106Y12M
67000	67000150	67000150-007	193	461	241	220	106Y12M
67000	67000150	67000150-020	264	807	411	396	106Y12M
67000	67000080	67000080-001	406	941	494	447	106Y12M
67000	67000080	67000080-007	405	977	502	475	106Y12M
67000	67000080	67000080-008	330	807	438	369	106Y12M
67000	67000080	67000080-010	439	1256	673	583	106Y12M
67000	67000080	67000080-002	1187	3373	1736	1637	106Y12M
67000	67000080	67000080-014	493	1242	647	595	106Y12M
67000	67000080	67000080-003	465	1194	626	568	106Y12M
67000	67000080	67000080-012	373	1007	559	448	106Y12M
67000	67000080	67000080-004	662	1830	937	893	106Y12M
67000	67000080	67000080-015	523	1375	699	676	106Y12M
67000	67000080	67000080-009	488	1317	687	630	106Y12M
67000	67000080	67000080-013	585	1481	784	697	106Y12M
67000	67000080	67000080-011	761	2198	1123	1075	106Y12M
67000	67000080	67000080-005	1056	2864	1424	1440	106Y12M
67000	67000080	67000080-006	912	2377	1192	1185	106Y12M
67000	67000110	67000110-009	412	927	523	404	106Y12M
67000	67000110	67000110-005	353	896	457	439	106Y12M
67000	67000110	67000110-004	408	1051	574	477	106Y12M
67000	67000110	67000110-006	244	721	392	329	106Y12M
